127.0.0.1 - - [26/May/2020:14:22:38 +0530] "GET / HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [26/May/2020:14:33:19 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:33:48 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:35:03 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:36:12 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:37:59 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:38:04 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:38:10 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:39:27 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:39:46 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:41:34 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:41:55 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:42:37 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:42:49 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:42:57 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:42:59 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:43:22 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:50:10 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:50:33 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:50:43 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:50:48 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:50:56 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:52:40 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:52:52 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:53:01 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:55:52 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:56:38 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:56:58 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:57:01 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:57:05 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:57:19 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:57:47 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:57:54 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:57:58 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:58:03 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:58:08 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:14:58:47 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:14:58:49 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:15:03:50 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:15:04:18 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:15:04:21 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:15:04:29 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:15:05:16 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:15:05:33 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:15:05:40 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:15:05:56 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:15:06:07 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:15:07:08 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:15:07:32 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:15:07:35 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:15:07:38 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:15:07:42 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:15:08:41 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:15:08:57 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:15:09:14 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:15:09:17 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:15:09:33 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:15:10:05 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:15:10:31 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:15:10:38 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:15:10:39 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:15:10:57 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:15:11:05 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:15:15:26 +0530] "OPTIONS /lmsspringrest/login HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [26/May/2020:15:15:28 +0530] "POST /lmsspringrest/login HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [26/May/2020:15:18:09 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:18:17 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:15:18:22 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:15:18:26 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:19:43 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:19:47 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:15:20:28 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:15:20:46 +0530] "GET /lmsspringrest/showUsers HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/May/2020:15:20:49 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:15:21:38 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:15:21:43 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:22:31 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:22:37 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:22:55 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:22:57 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:23:15 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:23:22 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:23:29 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:23:35 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:24:24 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:15:24:34 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:24:50 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:25:56 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:26:03 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:26:20 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:34:58 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:35:30 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:37:11 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:37:45 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:37:52 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:37:55 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:38:09 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:38:49 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:39:14 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:39:24 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:39:53 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:40:00 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:40:10 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:41:20 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:15:41:22 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:15:41:26 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:41:29 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:15:41:32 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:41:55 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:42:07 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:43:10 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:43:35 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:46:46 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:46:57 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:52:12 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:53:41 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:15:56:58 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:15:57:13 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:18:04:43 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:18:05:24 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:18:06:14 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:18:06:19 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:18:06:27 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:18:06:33 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:18:06:34 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:18:06:35 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:18:07:35 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:18:16:26 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:18:16:38 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:18:16:53 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:18:17:00 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:18:17:31 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:18:17:42 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:18:17:48 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:18:18:06 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:18:18:12 +0530] "GET /lmsspringrest/booksInfo HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [26/May/2020:19:08:57 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:19:08:58 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:19:08:59 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:19:11:54 +0530] "OPTIONS /lmsspringrest/login HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [26/May/2020:19:11:54 +0530] "POST /lmsspringrest/login HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [26/May/2020:19:20:08 +0530] "POST /lmsspringrest/login HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [26/May/2020:19:20:27 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:19:20:30 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:19:20:31 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:19:20:32 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:19:20:35 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [26/May/2020:19:20:37 +0530] "GET /lmsspringrest/showRequests HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [26/May/2020:19:20:43 +0530] "GET /lmsspringrest/showIssuedBooks HTTP/1.1" 200 120
